Country,STATN,MYEAR,DATE,Latitude,Longitude,DEPHU,DEPHL,MATRX,PARGROUP,PARAM,BASIS,QFLAG,Value,MUNIT,VFLAG,tblAnalysisID,tblParamID,tblSampleID,year,month,dayofyear,sample_depth_m
France,Point 1 SRN Boulogne,1994,1994-01-24,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,1.2,ug/l,,166846,42699256,1760529,1994,1,24,0.0
France,Point 1 SRN Boulogne,1994,1994-01-24,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,1.2,ug/l,,166846,42699267,1760528,1994,1,24,0.0
France,Point 2 SRN Boulogne,1994,1994-01-24,50.754,1.52033333,0.0,,WT,O-MAJ,CPHL,W,,1.1,ug/l,,166846,42699245,1760544,1994,1,24,0.0
France,Point 3 SRN Boulogne,1994,1994-01-24,50.749,1.45083333,0.0,,WT,O-MAJ,CPHL,W,,0.7,ug/l,,166846,42699248,1760547,1994,1,24,0.0
France,Point 1 SRN Dunkerque,1994,1994-01-31,51.0695,2.33483333,0.0,,WT,O-MAJ,CPHL,W,,1.8,ug/l,,166846,42699318,1760470,1994,1,31,0.0
France,Point 3 SRN Dunkerque,1994,1994-01-31,51.10983333,2.2835,0.0,,WT,O-MAJ,CPHL,W,,1.7,ug/l,,166846,42699294,1760495,1994,1,31,0.0
France,Point 4 SRN Dunkerque,1994,1994-01-31,51.15216667,2.25216667,0.0,,WT,O-MAJ,CPHL,W,,1.8,ug/l,,166846,42699290,1760503,1994,1,31,0.0
France,Point 2 SRN Boulogne,1994,1994-02-07,50.754,1.52033333,0.0,,WT,O-MAJ,CPHL,W,,0.6,ug/l,,166846,42699244,1760543,1994,2,38,0.0
France,Point 3 SRN Boulogne,1994,1994-02-07,50.749,1.45083333,0.0,,WT,O-MAJ,CPHL,W,,0.5,ug/l,,166846,42699240,1760551,1994,2,38,0.0
France,Point 1 SRN Dunkerque,1994,1994-02-08,51.0695,2.33483333,0.0,,WT,O-MAJ,CPHL,W,,1.3,ug/l,,166846,42699321,1760473,1994,2,39,0.0
France,Point 3 SRN Dunkerque,1994,1994-02-08,51.10983333,2.2835,0.0,,WT,O-MAJ,CPHL,W,,1.9,ug/l,,166846,42699293,1760494,1994,2,39,0.0
France,Point 4 SRN Dunkerque,1994,1994-02-08,51.15216667,2.25216667,0.0,,WT,O-MAJ,CPHL,W,,0.7,ug/l,,166846,42699285,1760510,1994,2,39,0.0
France,Point 1 SRN Boulogne,1994,1994-03-10,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,0.3,ug/l,,166846,42699279,1760516,1994,3,69,0.0
France,Point 1 SRN Dunkerque,1994,1994-03-10,51.0695,2.33483333,0.0,,WT,O-MAJ,CPHL,W,,2.5,ug/l,,166846,42699312,1760476,1994,3,69,0.0
France,Point 3 SRN Dunkerque,1994,1994-03-10,51.10983333,2.2835,0.0,,WT,O-MAJ,CPHL,W,,3.3,ug/l,,166846,42699300,1760489,1994,3,69,0.0
France,Point 4 SRN Dunkerque,1994,1994-03-10,51.15216667,2.25216667,0.0,,WT,O-MAJ,CPHL,W,,3.4,ug/l,,166846,42699291,1760504,1994,3,69,0.0
France,Point 2 SRN Boulogne,1994,1994-03-11,50.754,1.52033333,0.0,,WT,O-MAJ,CPHL,W,,0.5,ug/l,,166846,42699251,1760538,1994,3,70,0.0
France,Point 1 SRN Dunkerque,1994,1994-03-28,51.0695,2.33483333,0.0,,WT,O-MAJ,CPHL,W,,4.1,ug/l,,166846,42699153,1760467,1994,3,87,0.0
France,Point 3 SRN Dunkerque,1994,1994-03-28,51.10983333,2.2835,0.0,,WT,O-MAJ,CPHL,W,,4.9,ug/l,,166846,42699307,1760483,1994,3,87,0.0
France,Point 1 SRN Dunkerque,1994,1994-03-29,51.0695,2.33483333,0.0,,WT,O-MAJ,CPHL,W,,3.9,ug/l,,166846,42699313,1760477,1994,3,88,0.0
France,Point 3 SRN Dunkerque,1994,1994-03-29,51.10983333,2.2835,0.0,,WT,O-MAJ,CPHL,W,,4.3,ug/l,,166846,42699309,1760486,1994,3,88,0.0
France,Point 4 SRN Dunkerque,1994,1994-03-29,51.15216667,2.25216667,0.0,,WT,O-MAJ,CPHL,W,,4.1,ug/l,,166846,42699288,1760501,1994,3,88,0.0
France,Point 1 SRN Dunkerque,1994,1994-04-21,51.0695,2.33483333,0.0,,WT,O-MAJ,CPHL,W,,51.7,ug/l,,166846,42699150,1760464,1994,4,111,0.0
France,Point 3 SRN Dunkerque,1994,1994-04-21,51.10983333,2.2835,0.0,,WT,O-MAJ,CPHL,W,,17.5,ug/l,,166846,42699304,1760480,1994,4,111,0.0
France,Point 4 SRN Dunkerque,1994,1994-04-21,51.15216667,2.25216667,0.0,,WT,O-MAJ,CPHL,W,,11.0,ug/l,,166846,42699283,1760508,1994,4,111,0.0
France,Point 1 SRN Boulogne,1994,1994-04-27,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,29.6,ug/l,,166846,42699269,1760518,1994,4,117,0.0
France,Point 1 SRN Boulogne,1994,1994-04-27,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,29.6,ug/l,,166846,42699270,1760519,1994,4,117,0.0
France,Point 2 SRN Boulogne,1994,1994-04-27,50.754,1.52033333,0.0,,WT,O-MAJ,CPHL,W,,18.6,ug/l,,166846,42699259,1760534,1994,4,117,0.0
France,Point 3 SRN Boulogne,1994,1994-04-27,50.749,1.45083333,0.0,,WT,O-MAJ,CPHL,W,,10.0,ug/l,,166846,42699238,1760549,1994,4,117,0.0
France,Point 1 SRN Dunkerque,1994,1994-04-28,51.0695,2.33483333,0.0,,WT,O-MAJ,CPHL,W,,24.1,ug/l,,166846,42699316,1760468,1994,4,118,0.0
France,Point 3 SRN Dunkerque,1994,1994-04-28,51.10983333,2.2835,0.0,,WT,O-MAJ,CPHL,W,,7.8,ug/l,,166846,42699308,1760484,1994,4,118,0.0
France,Point 4 SRN Dunkerque,1994,1994-04-28,51.15216667,2.25216667,0.0,,WT,O-MAJ,CPHL,W,,4.1,ug/l,,166846,42699286,1760499,1994,4,118,0.0
France,Point 1 SRN Dunkerque,1994,1994-05-09,51.0695,2.33483333,0.0,,WT,O-MAJ,CPHL,W,,33.6,ug/l,,166846,42699310,1760474,1994,5,129,0.0
France,Point 3 SRN Dunkerque,1994,1994-05-09,51.10983333,2.2835,0.0,,WT,O-MAJ,CPHL,W,,22.9,ug/l,,166846,42699315,1760479,1994,5,129,0.0
France,Point 4 SRN Dunkerque,1994,1994-05-09,51.15216667,2.25216667,0.0,,WT,O-MAJ,CPHL,W,,10.0,ug/l,,166846,42699274,1760511,1994,5,129,0.0
France,Point 1 SRN Boulogne,1994,1994-05-10,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,9.6,ug/l,,166846,42699262,1760523,1994,5,130,0.0
France,Point 2 SRN Boulogne,1994,1994-05-11,50.754,1.52033333,0.0,,WT,O-MAJ,CPHL,W,,4.6,ug/l,,166846,42699260,1760535,1994,5,131,0.0
France,Point 3 SRN Boulogne,1994,1994-05-11,50.749,1.45083333,0.0,,WT,O-MAJ,CPHL,W,,2.8,ug/l,,166846,42699241,1760553,1994,5,131,0.0
France,Point 1 SRN Boulogne,1994,1994-05-25,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,6.0,ug/l,,166846,42699268,1760517,1994,5,145,0.0
France,Point 2 SRN Boulogne,1994,1994-05-25,50.754,1.52033333,0.0,,WT,O-MAJ,CPHL,W,,4.6,ug/l,,166846,42699246,1760545,1994,5,145,0.0
France,Point 3 SRN Boulogne,1994,1994-05-25,50.749,1.45083333,0.0,,WT,O-MAJ,CPHL,W,,4.8,ug/l,,166846,42699249,1760548,1994,5,145,0.0
France,Point 1 SRN Dunkerque,1994,1994-05-30,51.0695,2.33483333,0.0,,WT,O-MAJ,CPHL,W,,9.7,ug/l,,166846,42699314,1760478,1994,5,150,0.0
France,Point 3 SRN Dunkerque,1994,1994-05-30,51.10983333,2.2835,0.0,,WT,O-MAJ,CPHL,W,,4.9,ug/l,,166846,42699298,1760487,1994,5,150,0.0
France,Point 4 SRN Dunkerque,1994,1994-05-30,51.15216667,2.25216667,0.0,,WT,O-MAJ,CPHL,W,,6.2,ug/l,,166846,42699289,1760502,1994,5,150,0.0
France,Point 1 SRN Boulogne,1994,1994-06-07,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,9.4,ug/l,,166846,42699277,1760514,1994,6,158,0.0
France,Point 1 SRN Boulogne,1994,1994-06-07,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,9.4,ug/l,,166846,42699278,1760515,1994,6,158,0.0
France,Point 2 SRN Boulogne,1994,1994-06-07,50.754,1.52033333,0.0,,WT,O-MAJ,CPHL,W,,8.1,ug/l,,166846,42699258,1760533,1994,6,158,0.0
France,Point 1 SRN Dunkerque,1994,1994-06-09,51.0695,2.33483333,0.0,,WT,O-MAJ,CPHL,W,,13.0,ug/l,,166846,42699311,1760475,1994,6,160,0.0
France,Point 3 SRN Dunkerque,1994,1994-06-09,51.10983333,2.2835,0.0,,WT,O-MAJ,CPHL,W,,9.1,ug/l,,166846,42699299,1760488,1994,6,160,0.0
France,Point 4 SRN Dunkerque,1994,1994-06-09,51.15216667,2.25216667,0.0,,WT,O-MAJ,CPHL,W,,6.5,ug/l,,166846,42699296,1760497,1994,6,160,0.0
France,Point 1 SRN Boulogne,1994,1994-06-21,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,4.7,ug/l,,166846,42699265,1760526,1994,6,172,0.0
France,Point 1 SRN Boulogne,1994,1994-06-21,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,4.7,ug/l,,166846,42699266,1760527,1994,6,172,0.0
France,Point 2 SRN Boulogne,1994,1994-06-21,50.754,1.52033333,0.0,,WT,O-MAJ,CPHL,W,,2.0,ug/l,,166846,42699250,1760537,1994,6,172,0.0
France,Point 3 SRN Boulogne,1994,1994-06-21,50.749,1.45083333,0.0,,WT,O-MAJ,CPHL,W,,1.8,ug/l,,166846,42699243,1760555,1994,6,172,0.0
France,Point 1 SRN Dunkerque,1994,1994-06-27,51.0695,2.33483333,0.0,,WT,O-MAJ,CPHL,W,,8.6,ug/l,,166846,42699317,1760469,1994,6,178,0.0
France,Point 4 SRN Dunkerque,1994,1994-06-27,51.15216667,2.25216667,0.0,,WT,O-MAJ,CPHL,W,,3.5,ug/l,,166846,42699287,1760500,1994,6,178,0.0
France,Point 1 SRN Dunkerque,1994,1994-07-10,51.0695,2.33483333,0.0,,WT,O-MAJ,CPHL,W,,9.4,ug/l,,166846,42699148,1760462,1994,7,191,0.0
France,Point 3 SRN Dunkerque,1994,1994-07-10,51.10983333,2.2835,0.0,,WT,O-MAJ,CPHL,W,,4.5,ug/l,,166846,42699301,1760490,1994,7,191,0.0
France,Point 4 SRN Dunkerque,1994,1994-07-10,51.15216667,2.25216667,0.0,,WT,O-MAJ,CPHL,W,,6.1,ug/l,,166846,42699280,1760505,1994,7,191,0.0
France,Point 1 SRN Boulogne,1994,1994-08-05,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,7.5,ug/l,,166846,42699271,1760520,1994,8,217,0.0
France,Point 2 SRN Boulogne,1994,1994-08-05,50.754,1.52033333,0.0,,WT,O-MAJ,CPHL,W,,3.6,ug/l,,166846,42699254,1760541,1994,8,217,0.0
France,Point 3 SRN Boulogne,1994,1994-08-05,50.749,1.45083333,0.0,,WT,O-MAJ,CPHL,W,,2.6,ug/l,,166846,42699239,1760550,1994,8,217,0.0
France,Point 1 SRN Dunkerque,1994,1994-08-11,51.0695,2.33483333,0.0,,WT,O-MAJ,CPHL,W,,8.0,ug/l,,166846,42699319,1760471,1994,8,223,0.0
France,Point 3 SRN Dunkerque,1994,1994-08-11,51.10983333,2.2835,0.0,,WT,O-MAJ,CPHL,W,,4.5,ug/l,,166846,42699302,1760491,1994,8,223,0.0
France,Point 4 SRN Dunkerque,1994,1994-08-11,51.15216667,2.25216667,0.0,,WT,O-MAJ,CPHL,W,,5.1,ug/l,,166846,42699281,1760506,1994,8,223,0.0
France,Point 1 SRN Boulogne,1994,1994-09-05,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,9.4,ug/l,,166846,42699257,1760530,1994,9,248,0.0
France,Point 2 SRN Boulogne,1994,1994-09-05,50.754,1.52033333,0.0,,WT,O-MAJ,CPHL,W,,4.6,ug/l,,166846,42699255,1760542,1994,9,248,0.0
France,Point 1 SRN Dunkerque,1994,1994-09-07,51.0695,2.33483333,0.0,,WT,O-MAJ,CPHL,W,,10.0,ug/l,,166846,42699320,1760472,1994,9,250,0.0
France,Point 3 SRN Dunkerque,1994,1994-09-07,51.10983333,2.2835,0.0,,WT,O-MAJ,CPHL,W,,5.1,ug/l,,166846,42699292,1760493,1994,9,250,0.0
France,Point 4 SRN Dunkerque,1994,1994-09-07,51.15216667,2.25216667,0.0,,WT,O-MAJ,CPHL,W,,4.4,ug/l,,166846,42699295,1760496,1994,9,250,0.0
France,Point 1 SRN Boulogne,1994,1994-10-04,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,1.7,ug/l,,166846,42699275,1760512,1994,10,277,0.0
France,Point 1 SRN Boulogne,1994,1994-10-04,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,1.7,ug/l,,166846,42699276,1760513,1994,10,277,0.0
France,Point 2 SRN Boulogne,1994,1994-10-04,50.754,1.52033333,0.0,,WT,O-MAJ,CPHL,W,,1.1,ug/l,,166846,42699253,1760540,1994,10,277,0.0
France,Point 3 SRN Boulogne,1994,1994-10-04,50.749,1.45083333,0.0,,WT,O-MAJ,CPHL,W,,0.8,ug/l,,166846,42699247,1760546,1994,10,277,0.0
France,Point 1 SRN Dunkerque,1994,1994-10-23,51.0695,2.33483333,0.0,,WT,O-MAJ,CPHL,W,,8.9,ug/l,,166846,42699152,1760466,1994,10,296,0.0
France,Point 3 SRN Dunkerque,1994,1994-10-23,51.10983333,2.2835,0.0,,WT,O-MAJ,CPHL,W,,7.5,ug/l,,166846,42699306,1760482,1994,10,296,0.0
France,Point 4 SRN Dunkerque,1994,1994-10-23,51.15216667,2.25216667,0.0,,WT,O-MAJ,CPHL,W,,3.4,ug/l,,166846,42699297,1760498,1994,10,296,0.0
France,Point 1 SRN Boulogne,1994,1994-11-02,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,2.7,ug/l,,166846,42699272,1760521,1994,11,306,0.0
France,Point 1 SRN Boulogne,1994,1994-11-02,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,2.7,ug/l,,166846,42699273,1760522,1994,11,306,0.0
France,Point 2 SRN Boulogne,1994,1994-11-02,50.754,1.52033333,0.0,,WT,O-MAJ,CPHL,W,,1.8,ug/l,,166846,42699252,1760539,1994,11,306,0.0
France,Point 1 SRN Dunkerque,1994,1994-11-22,51.0695,2.33483333,0.0,,WT,O-MAJ,CPHL,W,,2.6,ug/l,,166846,42699151,1760465,1994,11,326,0.0
France,Point 3 SRN Dunkerque,1994,1994-11-22,51.10983333,2.2835,0.0,,WT,O-MAJ,CPHL,W,,3.7,ug/l,,166846,42699305,1760481,1994,11,326,0.0
France,Point 4 SRN Dunkerque,1994,1994-11-22,51.15216667,2.25216667,0.0,,WT,O-MAJ,CPHL,W,,2.5,ug/l,,166846,42699284,1760509,1994,11,326,0.0
France,Point 1 SRN Dunkerque,1994,1994-12-14,51.0695,2.33483333,0.0,,WT,O-MAJ,CPHL,W,,1.5,ug/l,,166846,42699149,1760463,1994,12,348,0.0
France,Point 3 SRN Dunkerque,1994,1994-12-14,51.10983333,2.2835,0.0,,WT,O-MAJ,CPHL,W,,1.2,ug/l,,166846,42699303,1760492,1994,12,348,0.0
France,Point 4 SRN Dunkerque,1994,1994-12-14,51.15216667,2.25216667,0.0,,WT,O-MAJ,CPHL,W,,0.9,ug/l,,166846,42699282,1760507,1994,12,348,0.0
France,Point 1 SRN Boulogne,1994,1994-12-15,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,1.1,ug/l,,166846,42699263,1760524,1994,12,349,0.0
France,Point 1 SRN Boulogne,1994,1994-12-15,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,1.1,ug/l,,166846,42699264,1760525,1994,12,349,0.0
France,Point 2 SRN Boulogne,1994,1994-12-15,50.754,1.52033333,0.0,,WT,O-MAJ,CPHL,W,,0.5,ug/l,,166846,42699261,1760536,1994,12,349,0.0
France,Point 3 SRN Boulogne,1994,1994-12-15,50.749,1.45083333,0.0,,WT,O-MAJ,CPHL,W,,0.2,ug/l,,166846,42699242,1760554,1994,12,349,0.0
France,Point 1 SRN Dunkerque,1995,1995-01-18,51.0695,2.33483333,0.0,,WT,O-MAJ,CPHL,W,,1.6,ug/l,,166854,42700387,1760644,1995,1,18,0.0
France,Point 3 SRN Dunkerque,1995,1995-01-18,51.10983333,2.2835,0.0,,WT,O-MAJ,CPHL,W,,1.7,ug/l,,166854,42700529,1760654,1995,1,18,0.0
France,Point 4 SRN Dunkerque,1995,1995-01-18,51.15216667,2.25216667,0.0,,WT,O-MAJ,CPHL,W,,1.4,ug/l,,166854,42700513,1760674,1995,1,18,0.0
France,Point 1 SRN Boulogne,1995,1995-01-25,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,0.91,ug/l,,166854,42700497,1760682,1995,1,25,0.0
France,Point 1 SRN Boulogne,1995,1995-01-25,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,0.91,ug/l,,166854,42700498,1760683,1995,1,25,0.0
France,Point 2 SRN Boulogne,1995,1995-01-25,50.754,1.52033333,0.0,,WT,O-MAJ,CPHL,W,,0.59,ug/l,,166854,42700473,1760706,1995,1,25,0.0
France,Point 3 SRN Boulogne,1995,1995-01-25,50.749,1.45083333,0.0,,WT,O-MAJ,CPHL,W,,0.25,ug/l,,166854,42700458,1760728,1995,1,25,0.0
Belgium,130,1995,1995-01-31,51.27083333,2.905,,,SPM,O-MAJ,CPHL,,,0.51,ug/l,A,70429,30740522,1076677,1995,1,31,
Belgium,230,1995,1995-01-31,51.30833333,2.85,,,SPM,O-MAJ,CPHL,,,0.68,ug/l,A,70429,30740542,1076681,1995,1,31,
Belgium,700,1995,1995-01-31,51.37666667,3.22,,,SPM,O-MAJ,CPHL,,,2.3,ug/l,A,70429,30740592,1076704,1995,1,31,
Belgium,S01,1995,1995-01-31,51.41666667,3.57,,,SPM,O-MAJ,CPHL,,,1.02,ug/l,A,70429,30740612,1076709,1995,1,31,
Belgium,S04,1995,1995-01-31,51.345,3.825,,,SPM,O-MAJ,CPHL,,,0.77,ug/l,A,70429,30740622,1076693,1995,1,31,
Belgium,S07,1995,1995-01-31,51.43666667,4.0,,,SPM,O-MAJ,CPHL,,,0.77,ug/l,A,70429,30740632,1076716,1995,1,31,
Belgium,S09,1995,1995-01-31,51.37,4.07833333,,,SPM,O-MAJ,CPHL,,,2.55,ug/l,A,70429,30740642,1076701,1995,1,31,
Belgium,S12,1995,1995-01-31,51.365,4.225,,,SPM,O-MAJ,CPHL,,,3.06,ug/l,A,70429,30740652,1076695,1995,1,31,
Belgium,S15_a,1995,1995-01-31,51.31333333,4.27333333,,,SPM,O-MAJ,CPHL,,,3.4,ug/l,A,70429,30740662,1076688,1995,1,31,
Belgium,S18,1995,1995-01-31,51.26666667,4.3,,,SPM,O-MAJ,CPHL,,,2.72,ug/l,A,70429,30740672,1076674,1995,1,31,
Belgium,S18b,1995,1995-01-31,51.25483333,4.325,,,SPM,O-MAJ,CPHL,,,5.1,ug/l,A,70429,30740680,1076668,1995,1,31,
Belgium,S22,1995,1995-01-31,51.21883333,4.39166667,,,SPM,O-MAJ,CPHL,,,3.74,ug/l,A,70429,30740686,1076667,1995,1,31,
Belgium,250,1995,1995-02-01,51.51666667,3.31666667,,,SPM,O-MAJ,CPHL,,,0.77,ug/l,A,70429,30742736,1076721,1995,2,32,
Belgium,545,1995,1995-02-01,51.72666667,3.05,,,SPM,O-MAJ,CPHL,,,0.26,ug/l,A,70429,30742746,1076725,1995,2,32,
Belgium,710_a,1995,1995-02-01,51.44083333,3.13866667,,,SPM,O-MAJ,CPHL,,,0.91,ug/l,A,70429,30742756,1076717,1995,2,32,
Belgium,115_a,1995,1995-02-02,51.155,2.60333333,,,SPM,O-MAJ,CPHL,,,0.38,ug/l,A,70429,30740502,1076729,1995,2,33,
Belgium,120,1995,1995-02-02,51.185,2.71166667,,,SPM,O-MAJ,CPHL,,,0.64,ug/l,A,70429,30740512,1076734,1995,2,33,
Belgium,215_a,1995,1995-02-02,51.27666667,2.61333333,,,SPM,O-MAJ,CPHL,,,0.6,ug/l,A,70429,30740532,1076741,1995,2,33,
Belgium,315,1995,1995-02-02,51.32283333,2.464,,,SPM,O-MAJ,CPHL,,,0.51,ug/l,A,70429,30740552,1076745,1995,2,33,
Belgium,330_a,1995,1995-02-02,51.43333333,2.80833333,,,SPM,O-MAJ,CPHL,,,0.34,ug/l,A,70429,30740562,1076754,1995,2,33,
Belgium,421,1995,1995-02-02,51.4805,2.45,,,SPM,O-MAJ,CPHL,,,0.34,ug/l,A,70429,30740572,1076757,1995,2,33,
Belgium,435,1995,1995-02-02,51.58066667,2.79033333,,,SPM,O-MAJ,CPHL,,,0.17,ug/l,A,70429,30740582,1076760,1995,2,33,
Belgium,800,1995,1995-02-02,51.84716667,2.86666667,,,SPM,O-MAJ,CPHL,,,0.17,ug/l,A,70429,30740602,1076764,1995,2,33,
Belgium,ZG01,1995,1995-02-02,51.33333333,2.7,,,SPM,O-MAJ,CPHL,,,0.34,ug/l,A,70429,30740696,1076751,1995,2,33,
Belgium,ZG02,1995,1995-02-02,51.33333333,2.5,,,SPM,O-MAJ,CPHL,,,0.68,ug/l,A,70429,30740706,1076748,1995,2,33,
Belgium,ZG03,1995,1995-02-02,51.26166667,2.66666667,,,SPM,O-MAJ,CPHL,,,0.34,ug/l,A,70429,30740717,1076737,1995,2,33,
Belgium,330_a,1995,1995-02-03,51.43333333,2.80833333,,,SPM,O-MAJ,CPHL,,,0.81,ug/l,A,70435,30742777,1076766,1995,2,34,
Belgium,330_a,1995,1995-02-10,51.43333333,2.80833333,,,SPM,O-MAJ,CPHL,,,0.7,ug/l,A,70435,30742782,1076767,1995,2,41,
Belgium,330_a,1995,1995-02-13,51.43333333,2.80833333,,,SPM,O-MAJ,CPHL,,,1.12,ug/l,A,70435,30742784,1076768,1995,2,44,
France,Point 1 SRN Dunkerque,1995,1995-02-13,51.0695,2.33483333,0.0,,WT,O-MAJ,CPHL,W,,1.8,ug/l,,166854,42700386,1760643,1995,2,44,0.0
France,Point 3 SRN Dunkerque,1995,1995-02-13,51.10983333,2.2835,0.0,,WT,O-MAJ,CPHL,W,,2.0,ug/l,,166854,42700515,1760664,1995,2,44,0.0
France,Point 4 SRN Dunkerque,1995,1995-02-13,51.15216667,2.25216667,0.0,,WT,O-MAJ,CPHL,W,,1.7,ug/l,,166854,42700512,1760673,1995,2,44,0.0
Belgium,330_a,1995,1995-02-15,51.43333333,2.80833333,,,SPM,O-MAJ,CPHL,,,0.83,ug/l,A,70435,30742792,1076769,1995,2,46,
France,Point 1 SRN Dunkerque,1995,1995-03-09,51.0695,2.33483333,0.0,,WT,O-MAJ,CPHL,W,,5.2,ug/l,,166854,42700533,1760646,1995,3,68,0.0
France,Point 3 SRN Dunkerque,1995,1995-03-09,51.10983333,2.2835,0.0,,WT,O-MAJ,CPHL,W,,4.8,ug/l,,166854,42700524,1760661,1995,3,68,0.0
France,Point 4 SRN Dunkerque,1995,1995-03-09,51.15216667,2.25216667,0.0,,WT,O-MAJ,CPHL,W,,2.0,ug/l,,166854,42700509,1760670,1995,3,68,0.0
Belgium,330_a,1995,1995-03-17,51.43333333,2.80833333,,,SPM,O-MAJ,CPHL,,,11.83,ug/l,A,70435,30742796,1076770,1995,3,76,
France,Point 1 SRN Boulogne,1995,1995-03-21,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,5.28,ug/l,,166854,42700505,1760678,1995,3,80,0.0
France,Point 1 SRN Boulogne,1995,1995-03-21,50.754,1.55,0.0,,WT,O-MAJ,CPHL,W,,5.28,ug/l,,166854,42700506,1760679,1995,3,80,0.0
France,Point 2 SRN Boulogne,1995,1995-03-21,50.754,1.52033333,0.0,,WT,O-MAJ,CPHL,W,,4.05,ug/l,,166854,42700475,1760708,1995,3,80,0.0
France,Point 3 SRN Boulogne,1995,1995-03-21,50.749,1.45083333,0.0,,WT,O-MAJ,CPHL,W,,1.84,ug/l,,166854,42700464,1760721,1995,3,80,0.0
France,Point 1 SRN Dunkerque,1995,1995-03-22,51.0695,2.33483333,0.0,,WT,O-MAJ,CPHL,W,,12.5,ug/l,,166854,42700384,1760641,1995,3,81,0.0
France,Point 3 SRN Dunkerque,1995,1995-03-22,51.10983333,2.2835,0.0,,WT,O-MAJ,CPHL,W,,16.9,ug/l,,166854,42700531,1760656,1995,3,81,0.0
France,Point 4 SRN Dunkerque,1995,1995-03-22,51.15216667,2.25216667,0.0,,WT,O-MAJ,CPHL,W,,13.4,ug/l,,166854,42700503,1760676,1995,3,81,0.0
Belgium,330_a,1995,1995-03-24,51.43333333,2.80833333,,,SPM,O-MAJ,CPHL,,,7.74,ug/l,A,70435,30742801,1076771,1995,3,83,
Belgium,S01,1995,1995-03-27,51.41666667,3.57,,,SPM,O-MAJ,CPHL,,,1.7,ug/l,A,70429,30740970,1076793,1995,3,86,
Belgium,S04,1995,1995-03-27,51.345,3.825,,,SPM,O-MAJ,CPHL,,,1.28,ug/l,A,70429,30740981,1076784,1995,3,86,
Belgium,S07,1995,1995-03-27,51.43666667,4.0,,,SPM,O-MAJ,CPHL,,,1.28,ug/l,A,70429,30740992,1076800,1995,3,86,
Belgium,S09,1995,1995-03-27,51.37,4.07833333,,,SPM,O-MAJ,CPHL,,,0.1,ug/l,A,70429,30741003,1076789,1995,3,86,
Belgium,S12,1995,1995-03-27,51.365,4.225,,,SPM,O-MAJ,CPHL,,,0.1,ug/l,A,70429,30741014,1076785,1995,3,86,
Belgium,S15_a,1995,1995-03-27,51.31333333,4.27333333,,,SPM,O-MAJ,CPHL,,,4.08,ug/l,A,70429,30741025,1076778,1995,3,86,
Belgium,S18,1995,1995-03-27,51.26666667,4.3,,,SPM,O-MAJ,CPHL,,,0.1,ug/l,A,70429,30741036,1076775,1995,3,86,
Belgium,S22,1995,1995-03-27,51.21883333,4.39166667,,,SPM,O-MAJ,CPHL,,,1.7,ug/l,A,70429,30741047,1076774,1995,3,86,
Belgium,700,1995,1995-03-28,51.37666667,3.22,,,SPM,O-MAJ,CPHL,,,2.81,ug/l,A,70429,30740937,1076808,1995,3,87,
Belgium,710_a,1995,1995-03-28,51.44083333,3.13866667,,,SPM,O-MAJ,CPHL,,,5.1,ug/l,A,70429,30740948,1076827,1995,3,87,
Belgium,115_a,1995,1995-03-30,51.155,2.60333333,,,SPM,O-MAJ,CPHL,,,4.85,ug/l,A,70429,30740825,1076831,1995,3,89,
Belgium,120,1995,1995-03-30,51.185,2.71166667,,,SPM,O-MAJ,CPHL,,,7.14,ug/l,A,70429,30740836,1076839,1995,3,89,
Belgium,130,1995,1995-03-30,51.27083333,2.905,,,SPM,O-MAJ,CPHL,,,5.23,ug/l,A,70429,30740847,1076848,1995,3,89,
Belgium,215_a,1995,1995-03-30,51.27666667,2.61333333,,,SPM,O-MAJ,CPHL,,,6.43,ug/l,A,70429,30740858,1076854,1995,3,89,
Belgium,230,1995,1995-03-30,51.30833333,2.85,,,SPM,O-MAJ,CPHL,,,3.44,ug/l,A,70429,30740869,1076861,1995,3,89,
